,country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
71344,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,5,The Privilege,N/A,1
71345,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,6,The Island,N/A,2
71346,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,7,21 Bridges,N/A,2
71347,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,8,Tall Girl 2,N/A,1
71348,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,9,S.W.A.T.: Under Siege,N/A,1
71349,Malaysia,MY,2022-02-13 00:00:00+00:00,Films,10,Upin & Ipin: The Lone Gibbon Kris,N/A,10
71350,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,3
71351,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,2,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,8
71352,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,3,Taxi Driver,N/A,7
71353,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,4,Our Beloved Summer,Our Beloved Summer: Season 1,10
71354,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,5,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,7
71355,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,6,Love You as the World Ends,Love You as the World Ends: Season 1,1
71356,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,7,Inventing Anna,Inventing Anna: Limited Series,1
71357,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,8,Manifest,Manifest: Season 1,6
71358,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,9,Crash Landing on You,Crash Landing on You: Season 1,10
71359,Malaysia,MY,2022-02-13 00:00:00+00:00,TV,10,Manifest,Manifest: Season 3,5
71360,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,1,13 Hours: The Secret Soldiers of Benghazi,N/A,1
71361,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,2,21 Bridges,N/A,1
71362,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,3,The Tinder Swindler,N/A,1
71363,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,4,Home Team,N/A,1
71364,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,5,The Island,N/A,1
71365,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,6,The Rite,N/A,1
71366,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,7,Escape Plan: The Extractors,N/A,2
71367,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,8,Inkheart,N/A,1
71368,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,9,Through My Window,N/A,1
71369,Malaysia,MY,2022-02-06 00:00:00+00:00,Films,10,Operation Chromite,N/A,1
71370,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
71371,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,2,Taxi Driver,N/A,6
71372,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,9
71373,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,4,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,7
71374,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,5,Manifest,Manifest: Season 1,5
71375,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,6,Manifest,Manifest: Season 3,4
71376,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,7,In From the Cold,In From the Cold: Season 1,1
71377,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,8,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,6
71378,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,9,Manifest,Manifest: Season 2,5
71379,Malaysia,MY,2022-02-06 00:00:00+00:00,TV,10,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,1
71380,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,1,The Royal Treatment,N/A,2
71381,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,2,Escape Plan: The Extractors,N/A,1
71382,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,3,Shyam Singha Roy,N/A,2
71383,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,4,Braven,N/A,2
71384,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,5,Mystery of the Dragon Seal: Journey to China,N/A,1
71385,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,6,Upin & Ipin: The Lone Gibbon Kris,N/A,9
71386,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,7,Munich – The Edge of War,N/A,1
71387,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,8,Copshop,N/A,3
71388,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,9,Photocopier,N/A,3
71389,Malaysia,MY,2022-01-30 00:00:00+00:00,Films,10,Amandla,N/A,1
71390,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,1
71391,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,8
71392,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,3,Taxi Driver,N/A,5
71393,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,4,Manifest,Manifest: Season 1,4
71394,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,5,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,6
71395,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,6,Manifest,Manifest: Season 3,3
71396,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,7,Manifest,Manifest: Season 2,4
71397,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,8,The Penthouse: War in Life,The Penthouse: War in Life: Season 1,4
71398,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,9,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,5
71399,Malaysia,MY,2022-01-30 00:00:00+00:00,TV,10,The Penthouse: War in Life,The Penthouse: War in Life: Season 2,3
71400,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,1,Copshop,N/A,2
71401,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,2,The Royal Treatment,N/A,1
71402,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,3,Brazen,N/A,2
71403,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,4,Braven,N/A,1
71404,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,5,Photocopier,N/A,2
71405,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,6,Riverdance: The Animated Adventure,N/A,1
71406,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,7,Don't Look Up,N/A,5
71407,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,8,Shyam Singha Roy,N/A,1
71408,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,9,Upin & Ipin: The Lone Gibbon Kris,N/A,8
71409,Malaysia,MY,2022-01-23 00:00:00+00:00,Films,10,How I Fell in Love with a Gangster,N/A,1
71410,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,1,Taxi Driver,N/A,4
71411,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,2,Manifest,Manifest: Season 1,3
71412,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,7
71413,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,4,Manifest,Manifest: Season 2,3
71414,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,5,Manifest,Manifest: Season 3,2
71415,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,6,The Penthouse: War in Life,The Penthouse: War in Life: Season 1,3
71416,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,7,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,5
71417,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,8,Single’s Inferno,Single’s Inferno: Season 1,4
71418,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,9,The Penthouse: War in Life,The Penthouse: War in Life: Season 2,2
71419,Malaysia,MY,2022-01-23 00:00:00+00:00,TV,10,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,4
71420,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,1,Mother/Android,N/A,2
71421,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,2,Copshop,N/A,1
71422,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,3,Brazen,N/A,1
71423,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,4,Once Upon a Time in Venice,N/A,1
71424,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,5,Final Score,N/A,2
71425,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,6,Don't Look Up,N/A,4
71426,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,7,Photocopier,N/A,1
71427,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,8,Dolittle,N/A,3
71428,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,9,Sonic the Hedgehog,N/A,4
71429,Malaysia,MY,2022-01-16 00:00:00+00:00,Films,10,The Ant Bully,N/A,1
71430,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,1,Taxi Driver,N/A,3
71431,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,2,Manifest,Manifest: Season 1,2
71432,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,3,Manifest,Manifest: Season 2,2
71433,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,4,Our Beloved Summer,Our Beloved Summer: Season 1,6
71434,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,5,Manifest,Manifest: Season 3,1
71435,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,6,Single’s Inferno,Single’s Inferno: Season 1,3
71436,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,7,The Penthouse: War in Life,The Penthouse: War in Life: Season 1,2
71437,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,8,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,4
71438,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,9,The Long Ballad,N/A,2
71439,Malaysia,MY,2022-01-16 00:00:00+00:00,TV,10,The Penthouse: War in Life,The Penthouse: War in Life: Season 2,1
71440,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,1,Don't Look Up,N/A,3
71441,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,2,Dolittle,N/A,2
71442,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,3,Mother/Android,N/A,1
71443,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,4,Rurouni Kenshin: The Legend Ends,N/A,1
71444,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,5,U.S. Marshals,N/A,1
71445,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,6,STAND BY ME Doraemon 2,N/A,3
71446,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,7,Sonic the Hedgehog,N/A,3
71447,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,8,Final Score,N/A,1
71448,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,9,Seal Team,N/A,1
71449,Malaysia,MY,2022-01-09 00:00:00+00:00,Films,10,Doctor Sleep,N/A,1
71450,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,1,Taxi Driver,N/A,2
71451,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,2,Manifest,Manifest: Season 1,1
71452,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,3,Single’s Inferno,Single’s Inferno: Season 1,2
71453,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,4,Our Beloved Summer,Our Beloved Summer: Season 1,5
71454,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,5,The Penthouse: War in Life,The Penthouse: War in Life: Season 1,1
71455,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,6,Manifest,Manifest: Season 2,1
71456,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,7,The Silent Sea,The Silent Sea: Season 1,3
71457,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,8,The Long Ballad,N/A,1
71458,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,9,The Devil Judge,N/A,2
71459,Malaysia,MY,2022-01-09 00:00:00+00:00,TV,10,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,3
71460,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,1,Don't Look Up,N/A,2
71461,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,2,STAND BY ME Doraemon 2,N/A,2
71462,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,3,Sonic the Hedgehog,N/A,2
71463,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,4,Minnal Murali,N/A,1
71464,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,5,Dolittle,N/A,1
71465,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,6,Spider-Man: Homecoming,N/A,3
71466,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,7,Back to the Outback,N/A,4
71467,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,8,The Amazing Spider-Man,N/A,2
71468,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,9,The Amazing Spider-Man 2,N/A,2
71469,Malaysia,MY,2022-01-02 00:00:00+00:00,Films,10,Red Notice,N/A,7
71470,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,1,The Silent Sea,The Silent Sea: Season 1,2
71471,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,2,Emily in Paris,Emily in Paris: Season 2,2
71472,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,4
71473,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,4,The Devil Judge,N/A,1
71474,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,5,Taxi Driver,N/A,1
71475,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,6,The Witcher,The Witcher: Season 2,3
71476,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,7,Single’s Inferno,Single’s Inferno: Season 1,1
71477,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,8,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,2
71478,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,9,The King's Affection,The King's Affection: Season 1,12
71479,Malaysia,MY,2022-01-02 00:00:00+00:00,TV,10,Tokyo Revengers,Tokyo Revengers: Season 1,1
71480,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,1,Don't Look Up,N/A,1
71481,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,2,Spider-Man: Homecoming,N/A,2
71482,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,3,The Guardian,N/A,2
71483,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,4,Back to the Outback,N/A,3
71484,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,5,The Amazing Spider-Man,N/A,1
71485,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,6,STAND BY ME Doraemon 2,N/A,1
71486,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,7,Sonic the Hedgehog,N/A,1
71487,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,8,The Amazing Spider-Man 2,N/A,1
71488,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,9,Last Christmas,N/A,2
71489,Malaysia,MY,2021-12-26 00:00:00+00:00,Films,10,The Unforgivable,N/A,3
71490,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,1,Emily in Paris,Emily in Paris: Season 2,1
71491,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,2,The Witcher,The Witcher: Season 2,2
71492,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,3
71493,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,4,The Silent Sea,The Silent Sea: Season 1,1
71494,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,5,The Witcher,The Witcher: Season 1,2
71495,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,6,The King's Affection,The King's Affection: Season 1,11
71496,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,7,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,1
71497,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,8,Money Heist,Money Heist: Part 5,7
71498,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,9,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,17
71499,Malaysia,MY,2021-12-26 00:00:00+00:00,TV,10,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,3
71500,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,1,The Unforgivable,N/A,2
71501,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,2,Back to the Outback,N/A,2
71502,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,3,Last Christmas,N/A,1
71503,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,4,The Whole Truth,N/A,3
71504,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,5,The Guardian,N/A,1
71505,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,6,Spider-Man: Homecoming,N/A,1
71506,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,7,Red Notice,N/A,6
71507,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,8,Bruised,N/A,1
71508,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,9,Sooryavanshi,N/A,3
71509,Malaysia,MY,2021-12-19 00:00:00+00:00,Films,10,Kurup (Tamil),N/A,1
71510,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,1,The King's Affection,The King's Affection: Season 1,10
71511,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,2,The Witcher,The Witcher: Season 2,1
71512,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,2
71513,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,4,Money Heist,Money Heist: Part 5,6
71514,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,5,The Witcher,The Witcher: Season 1,1
71515,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,6,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,16
71516,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,7,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,2
71517,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,8,Squid Game,Squid Game: Season 1,14
71518,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,9,Money Heist,Money Heist: Part 1,8
71519,Malaysia,MY,2021-12-19 00:00:00+00:00,TV,10,Vincenzo,Vincenzo: Season 1,23
71520,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,1,The Unforgivable,N/A,1
71521,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,2,The Whole Truth,N/A,2
71522,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,3,Sooryavanshi,N/A,2
71523,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,4,Green Snake,N/A,2
71524,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,5,Red Notice,N/A,5
71525,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,6,Miss & Mrs. Cops,N/A,1
71526,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,7,Train to Busan,N/A,2
71527,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,8,The Divine Move 2: The Wrathful,N/A,1
71528,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,9,Back to the Outback,N/A,1
71529,Malaysia,MY,2021-12-12 00:00:00+00:00,Films,10,Arisaka,N/A,1
71530,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,1,Money Heist,Money Heist: Part 5,5
71531,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,2,The King's Affection,The King's Affection: Season 1,9
71532,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,15
71533,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,4,Our Beloved Summer,Our Beloved Summer: Season 1,1
71534,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,5,Money Heist,Money Heist: Part 1,7
71535,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,6,Demon Slayer: Kimetsu no Yaiba,Demon Slayer: Kimetsu no Yaiba: Entertainment District Arc,1
71536,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,7,Hellbound,Hellbound: Season 1,4
71537,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,8,Squid Game,Squid Game: Season 1,13
71538,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,9,Rain or Shine,Rain or Shine: Season 1,1
71539,Malaysia,MY,2021-12-12 00:00:00+00:00,TV,10,Vincenzo,Vincenzo: Season 1,22
71540,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,1,The Whole Truth,N/A,1
71541,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,2,Red Notice,N/A,4
71542,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,3,Spoiled Brats,N/A,1
71543,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,4,Green Snake,N/A,1
71544,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,5,Train to Busan,N/A,1
71545,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,6,Joker,N/A,1
71546,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,7,A Boy Called Christmas,N/A,2
71547,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,8,Annaatthe,N/A,2
71548,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,9,Playing with Fire,N/A,1
71549,Malaysia,MY,2021-12-05 00:00:00+00:00,Films,10,Sooryavanshi,N/A,1
71550,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,1,Money Heist,Money Heist: Part 5,4
71551,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,2,The King's Affection,The King's Affection: Season 1,8
71552,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,3,Hellbound,Hellbound: Season 1,3
71553,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,4,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,14
71554,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,5,Squid Game,Squid Game: Season 1,12
71555,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,6,Lost in Space,Lost in Space: Season 3,1
71556,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,7,Arcane,Arcane: Season 1,4
71557,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,8,Vincenzo,Vincenzo: Season 1,21
71558,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,9,Light the Night,Light the Night: Part 1,1
71559,Malaysia,MY,2021-12-05 00:00:00+00:00,TV,10,My Name,My Name: Season 1,8
71560,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,1,Red Notice,N/A,3
71561,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,2,Jack Reacher: Never Go Back,N/A,1
71562,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,3,Annaatthe,N/A,1
71563,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,4,A Boy Called Christmas,N/A,1
71564,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,5,Central Intelligence,N/A,2
71565,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,6,The Croods,N/A,2
71566,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,7,G.I. Joe: Retaliation,N/A,2
71567,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,8,The Princess Switch 3: Romancing the Star,N/A,2
71568,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,9,Extinct,N/A,1
71569,Malaysia,MY,2021-11-28 00:00:00+00:00,Films,10,Jason Bourne,N/A,1
71570,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,1,Hellbound,Hellbound: Season 1,2
71571,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,2,The King's Affection,The King's Affection: Season 1,7
71572,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,13
71573,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,4,Arcane,Arcane: Season 1,3
71574,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,5,Squid Game,Squid Game: Season 1,11
71575,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,6,Cowboy Bebop,Cowboy Bebop: Season 1,1
71576,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,7,My Name,My Name: Season 1,7
71577,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,8,Vincenzo,Vincenzo: Season 1,20
71578,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,9,The Good Doctor,The Good Doctor: Season 4,4
71579,Malaysia,MY,2021-11-28 00:00:00+00:00,TV,10,Crash Landing on You,Crash Landing on You: Season 1,9
71580,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,1,Red Notice,N/A,2
71581,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,2,Central Intelligence,N/A,1
71582,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,3,Mission: Impossible - Ghost Protocol,N/A,1
71583,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,4,G.I. Joe: Retaliation,N/A,1
71584,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,5,Doctor (Tamil),N/A,3
71585,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,6,Army of Thieves,N/A,4
71586,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,7,The Princess Switch 3: Romancing the Star,N/A,1
71587,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,8,Love Hard,N/A,3
71588,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,9,Mission: Impossible - Rogue Nation,N/A,1
71589,Malaysia,MY,2021-11-21 00:00:00+00:00,Films,10,The Croods,N/A,1
71590,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,1,The King's Affection,The King's Affection: Season 1,6
71591,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,2,Hellbound,Hellbound: Season 1,1
71592,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,12
71593,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,4,Squid Game,Squid Game: Season 1,10
71594,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,5,My Name,My Name: Season 1,6
71595,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,6,Arcane,Arcane: Season 1,2
71596,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,7,The Good Doctor,The Good Doctor: Season 4,3
71597,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,8,Vincenzo,Vincenzo: Season 1,19
71598,Malaysia,MY,2021-09-26 00:00:00+00:00,TV,10,Money Heist,Money Heist: Part 2,3
71599,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,9,Crash Landing on You,Crash Landing on You: Season 1,8
71600,Malaysia,MY,2021-11-21 00:00:00+00:00,TV,10,Inspector Koo,Inspector Koo: Season 1,1
